RF_Recall,RF_Precision,NB_Recall,NB_Precision
0.9574170817640627,0.3532140589399768,1.0,0.0013262687087112054
0.9574170817640627,0.35321933618699713,1.0,0.001326268744328359
0.9574170817640627,0.35322197486964185,1.0,0.001326268779945514
0.9574170817640627,0.3532246135917108,1.0,0.0013262688155626712
0.9574170817640627,0.35322725235320485,1.0,0.0013262688511798304
0.9574170817640627,0.35323252999447174,1.0,0.0013262688867969913
0.9574170817640627,0.3532351688742464,1.0,0.0013262689224141542
0.9574170817640627,0.3532404467520825,1.0,0.001326268958031319
0.9574170817640627,0.3532430857501457,1.0,0.0013262689936484858
0.9574170817640627,0.35324572478764016,1.0,0.0013262690292656545
0.9565666383185518,0.3578131745779272,1.0,0.001326269064882825
0.9565666383185518,0.3578158847499735,1.0,0.0013262691004999976
0.9565666383185518,0.3578213052172332,1.0,0.001326269136117172
0.9565666383185518,0.3578240155124486,1.0,0.0013262691717343482
0.9565666383185518,0.35782672584872216,1.0,0.0013262692073515263
0.9565666383185518,0.35782943622605495,1.0,0.0013262692429687065
0.9565666383185518,0.3578321466444478,1.0,0.0013262692785858884
0.9565666383185518,0.35784027814599634,1.0,0.0013262693142030726
0.9565666383185518,0.35784569935234634,1.0,0.0013262693498202584
0.9565666383185518,0.35785654225784214,1.0,0.0013262693854374462
0.9565666383185518,0.35789992045153224,1.0,0.0013262694210546357
0.9565666383185518,0.35790263193781535,1.0,0.0013262694566718275
0.9565666383185518,0.35790805503363843,1.0,0.001326269492289021
0.9565666383185518,0.35791347829381015,1.0,0.0013262695279062163
0.9565666383185518,0.3579161899855291,1.0,0.0013262695635234136
0.9565666383185518,0.357918901718338,1.0,0.001326269599140613
0.9565666383185518,0.35794330916282135,1.0,0.0013262696347578142
0.9565666383185518,0.3579460213065814,1.0,0.0013262696703750171
0.9565666383185518,0.3579487334914417,1.0,0.0013262697059922223
0.9565666383185518,0.35795144571740317,1.0,0.0013262697416094292
0.9565666383185518,0.3579541579844668,1.0,0.001326269777226638
0.9565666383185518,0.357965007463761,1.0,0.0013262698128438486
0.9565666383185518,0.3579677199363492,1.0,0.0013262698484610613
0.9565666383185518,0.35797043245004506,1.0,0.0013262698840782758
0.9565666383185518,0.35797314500484967,1.0,0.0013262699196954924
0.9565666383185518,0.3579812829159247,1.0,0.0013262699553127108
